method;model;directory;conf;iou;imsize;max_det;file;pix_x;pix_y;nb_det;area_tot;w_mean;h_mean
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0026.JPG;8688;5792;266;8230589;121.40225563909775;253.31578947368422
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0027.JPG;8688;5792;77;2587197;120.75324675324676;274.61038961038963
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0028.JPG;8688;5792;173;5652876;115.85549132947978;278.3179190751445
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0029.JPG;8688;5792;305;9138233;116.18688524590164;252.9606557377049
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0031.JPG;8688;5792;110;3709621;118.01818181818182;279.44545454545454
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0032.JPG;8688;5792;248;7353521;119.37096774193549;247.83870967741936
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0033.JPG;8688;5792;122;3191574;103.27049180327869;233.04098360655738
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0034.JPG;8688;5792;143;3871881;108.20979020979021;229.55944055944056
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0035.JPG;8688;5792;81;2558405;121.24691358024691;254.17283950617283
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0036.JPG;8688;5792;173;5783920;120.81502890173411;270.5606936416185
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0037.JPG;8688;5792;139;4223127;112.9568345323741;261.8201438848921
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0038.JPG;8688;5792;54;1832884;122.61111111111111;273.0
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0039.JPG;8688;5792;256;7890112;114.15625;258.4296875
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0039A.JPG;8688;5792;99;2880268;119.55555555555556;242.43434343434345
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0040.JPG;8688;5792;118;3106387;101.4322033898305;230.02542372881356
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0041.JPG;8688;5792;84;2769066;121.8452380952381;261.8095238095238
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0042.JPG;8688;5792;62;1847572;109.3225806451613;262.0483870967742
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0043.JPG;8688;5792;147;4823075;117.07482993197279;276.5578231292517
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0044.JPG;8688;5792;223;6426629;111.56053811659193;240.17040358744396
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0044A.JPG;8688;5792;201;7196729;123.06467661691542;283.12935323383084
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0045.JPG;8688;5792;125;3939751;113.88;268.448
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0046.JPG;6000;4000;165;2923626;89.54545454545455;196.72121212121212
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0047.JPG;6000;4000;106;1823742;87.38679245283019;196.43396226415095
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0048.JPG;6000;4000;196;3357464;83.6734693877551;203.46938775510205
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0049.JPG;6000;4000;414;6594742;81.72463768115942;193.05072463768116
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0050.JPG;6000;4000;177;2858707;82.71186440677967;192.56497175141243
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0051.JPG;6000;4000;96;1630212;88.5;191.375
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0052.JPG;6000;4000;378;6040280;82.12433862433862;193.45502645502646
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0053.JPG;6000;4000;264;4193999;81.37878787878788;193.84848484848484
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0054.JPG;6000;4000;129;2133874;83.86046511627907;196.2015503875969
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0056.JPG;6000;4000;134;2170924;83.05970149253731;193.69402985074626
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0057.JPG;6000;4000;199;3201867;79.23618090452261;201.7035175879397
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0058.JPG;6000;4000;30;541182;91.1;197.63333333333333
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0058A.JPG;6000;4000;163;2739190;85.94478527607362;194.61349693251535
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0059.JPG;6000;4000;314;5211641;83.90127388535032;195.1751592356688
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0059A.JPG;6000;4000;18;302989;88.94444444444444;188.61111111111111
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0060.JPG;6000;4000;376;6299592;83.00531914893617;200.67287234042553
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0061.JPG;6000;4000;253;4262771;84.88537549407114;197.6798418972332
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0062.JPG;6000;4000;275;4488570;82.49090909090908;195.22181818181818
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0063.JPG;6000;4000;127;2150214;83.94488188976378;198.18897637795277
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0064.JPG;6000;4000;265;4230841;81.76981132075471;193.91698113207548
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0064A.JPG;6000;4000;68;1083181;83.94117647058823;184.8235294117647
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0065.JPG;6000;4000;172;3011412;85.82558139534883;201.66860465116278
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0065A.JPG;6000;4000;183;2958087;84.73224043715847;189.15300546448088
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0066.JPG;6000;4000;220;3781757;84.4090909090909;202.17727272727274
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0068.JPG;6000;4000;97;1400658;79.68041237113403;176.79381443298968
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0068A.JPG;6000;4000;79;1320207;80.60759493670886;203.69620253164558
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0069.JPG;6000;4000;90;1504046;85.04444444444445;194.16666666666666
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0070.JPG;6000;4000;115;1641174;80.16521739130435;174.2521739130435
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0071.JPG;6000;4000;184;3086232;84.07065217391305;197.22826086956522
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0072.JPG;6000;4000;325;5100832;78.85538461538462;195.54461538461538
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0073.JPG;6000;4000;68;1070484;82.86764705882354;181.23529411764707
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0074.JPG;6000;4000;310;4615846;79.91612903225807;182.5258064516129
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0075.JPG;6000;4000;124;2006976;83.91935483870968;190.96774193548387
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0076.JPG;6000;4000;250;3780277;81.536;180.836
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0077.JPG;6000;4000;170;2960274;87.00588235294117;198.6
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0078.JPG;6000;4000;129;2244549;89.13953488372093;193.1860465116279
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0079.JPG;6000;4000;194;3091113;87.3298969072165;180.61855670103094
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0080.JPG;6000;4000;99;1693001;89.55555555555556;189.13131313131314
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0081.JPG;6000;4000;47;824164;93.17021276595744;185.40425531914894
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0082.JPG;6000;4000;278;4215950;85.36690647482014;175.94604316546761
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0083.JPG;6000;4000;101;1691804;91.43564356435644;181.21782178217822
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0084.JPG;6000;4000;111;1842013;87.86486486486487;186.42342342342343
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0085.JPG;6000;4000;73;1296867;82.26027397260275;214.7945205479452
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0086.JPG;6000;4000;196;3373397;87.24489795918367;196.4030612244898
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0087.JPG;6000;4000;250;3859823;82.812;185.736
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0088.JPG;6000;4000;221;3771778;85.36199095022624;199.3393665158371
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0088A.JPG;6000;4000;69;1048358;85.01449275362319;177.15942028985506
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0089.JPG;6000;4000;321;5396424;91.96884735202492;182.45482866043614
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0090.JPG;6000;4000;213;3769572;94.62910798122066;187.01408450704224
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0091.JPG;6000;4000;46;889052;99.54347826086956;191.34782608695653
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0092.JPG;6000;4000;32;604716;95.28125;196.46875
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0093.JPG;6000;4000;177;3219084;91.45762711864407;198.03389830508473
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0094.JPG;6000;4000;115;2095461;89.4695652173913;201.8521739130435
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0095.JPG;6000;4000;403;6727552;92.69478908188586;179.6575682382134
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Carabidae_drawer_0096.JPG;6000;4000;91;1522103;89.5934065934066;183.17582417582418
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cerambycidae_Drawer_0062.JPG;6000;4000;28;588133;105.92857142857143;190.53571428571428
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0001.JPG;8688;5792;45;7932740;370.97777777777776;422.06666666666666
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0002.JPG;8688;5792;44;9870463;381.34090909090907;467.97727272727275
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0003.JPG;8688;5792;59;12423842;378.0;462.4237288135593
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0004.JPG;8688;5792;48;9671436;394.0416666666667;404.3125
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0005.JPG;8688;5792;64;11036521;350.984375;425.25
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0006.JPG;8688;5792;49;10562346;393.53061224489795;445.7551020408163
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0007.JPG;8688;5792;36;6293474;382.30555555555554;409.3611111111111
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0008.JPG;8688;5792;41;7984311;329.7317073170732;475.2682926829268
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0009.JPG;8688;5792;53;8961810;355.3018867924528;403.6792452830189
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0010.JPG;8688;5792;53;10083994;350.66037735849056;457.37735849056605
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0011.JPG;8688;5792;51;9872731;358.72549019607845;413.3529411764706
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0012.JPG;8688;5792;57;13627969;405.57894736842104;458.7894736842105
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0013.JPG;8688;5792;62;10590109;333.0;430.9516129032258
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0014.JPG;8688;5792;55;10772577;380.6909090909091;416.56363636363636
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0015.JPG;8688;5792;51;10711747;366.88235294117646;449.88235294117646
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0016.JPG;8688;5792;75;14539785;384.02666666666664;441.6666666666667
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0017.JPG;8688;5792;63;11564040;346.1587301587302;435.984126984127
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0018.JPG;8688;5792;63;12622326;374.57142857142856;464.1111111111111
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0019.JPG;8688;5792;81;14821009;368.4074074074074;409.60493827160496
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0020.JPG;8688;5792;35;6717949;366.57142857142856;426.0285714285714
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0021.JPG;8688;5792;79;13514048;345.1392405063291;410.6835443037975
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0022.JPG;8688;5792;36;5056110;330.3888888888889;368.8888888888889
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0027.JPG;8688;5792;62;9345409;323.64516129032256;401.9516129032258
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0028.JPG;8688;5792;46;6970272;325.54347826086956;409.9130434782609
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0029.JPG;8688;5792;68;12221661;368.1764705882353;414.0735294117647
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0030.JPG;8688;5792;27;5360446;362.77777777777777;437.8888888888889
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0031.JPG;8688;5792;58;10588075;348.8965517241379;466.8103448275862
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0032.JPG;8688;5792;48;6951822;313.6458333333333;413.2708333333333
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0033.JPG;8688;5792;96;10545663;267.8958333333333;366.28125
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0034.JPG;8688;5792;74;11525881;351.93243243243245;424.1216216216216
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0035.JPG;8688;5792;84;14073112;335.3333333333333;456.17857142857144
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0036.JPG;8688;5792;83;11574675;309.32530120481925;405.1686746987952
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0037.JPG;8688;5792;76;11165948;261.4078947368421;504.2368421052632
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0038.JPG;8688;5792;83;12281896;270.7951807228916;492.7590361445783
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0039.JPG;8688;5792;95;11854397;255.10526315789474;458.3157894736842
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0040.JPG;8688;5792;37;6584806;323.1621621621622;476.18918918918916
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0041.JPG;8688;5792;58;9454083;312.48275862068965;467.17241379310343
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0042.JPG;8688;5792;51;7941554;304.37254901960785;441.921568627451
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0043.JPG;8688;5792;90;10473909;271.1666666666667;377.68888888888887
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0044.JPG;8688;5792;20;1892278;260.6;362.2
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0045.JPG;8688;5792;85;15661429;342.1411764705882;457.8588235294118
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0046.JPG;8688;5792;50;11230113;398.6;498.24
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0047.JPG;8688;5792;77;9518422;270.85714285714283;429.3246753246753
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0047A.JPG;8688;5792;39;4524344;249.64102564102564;427.4871794871795
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0048.JPG;8688;5792;43;4737797;261.8139534883721;411.5813953488372
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0049.JPG;8688;5792;55;5831562;262.3636363636364;386.27272727272725
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0049A.JPG;8688;5792;50;5364321;291.24;373.72
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0050.JPG;8688;5792;82;15458809;358.8658536585366;428.6585365853659
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0051.JPG;8688;5792;31;6131299;377.03225806451616;433.61290322580646
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0052.JPG;8688;5792;88;14185969;329.1818181818182;422.1363636363636
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0053.JPG;8688;5792;100;13851895;294.27;430.61
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0054.JPG;8688;5792;15;1569963;284.6;348.93333333333334
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0056.JPG;8688;5792;112;20034259;294.8392857142857;465.875
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0057.JPG;8688;5792;52;7030097;272.7692307692308;442.6730769230769
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0058.JPG;8688;5792;91;13152449;297.4945054945055;447.3736263736264
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0059.JPG;8688;5792;107;16926596;324.05607476635515;436.2429906542056
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0060.JPG;8688;5792;106;16009734;320.91509433962267;430.95283018867923
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0061.JPG;8688;5792;64;7371509;255.28125;407.671875
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0062.JPG;8688;5792;136;22730105;279.9852941176471;502.8382352941176
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0063.JPG;8688;5792;32;4059330;240.90625;438.34375
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0064.JPG;8688;5792;97;13104918;271.63917525773195;427.7938144329897
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0065.JPG;8688;5792;77;11192678;278.012987012987;442.90909090909093
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0066.JPG;8688;5792;57;6493503;258.6842105263158;416.7543859649123
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0067.JPG;8688;5792;121;13680941;263.87603305785126;413.495867768595
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0068.JPG;8688;5792;120;14258394;250.525;449.45
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0069.JPG;8688;5792;82;10710147;271.609756097561;448.0121951219512
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0072.JPG;8688;5792;73;8193961;259.3972602739726;410.83561643835617
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0073.JPG;8688;5792;149;20895420;286.0738255033557;453.20805369127515
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0074.JPG;8688;5792;138;16675833;261.5869565217391;434.9927536231884
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0075.JPG;8688;5792;148;20789096;267.5945945945946;478.9527027027027
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0076.JPG;8688;5792;211;23673340;273.39336492890993;388.3270142180095
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0077.JPG;8688;5792;27;2952180;271.85185185185185;376.7037037037037
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0078.JPG;8688;5792;9;1426280;330.3333333333333;454.0
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0079.JPG;8688;5792;113;19239652;298.2212389380531;515.2831858407079
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0080.JPG;8688;5792;38;6649718;297.3157894736842;529.0526315789474
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0081.JPG;8688;5792;146;25971749;287.93150684931504;552.9109589041096
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0082.JPG;8688;5792;148;24108140;268.0878378378378;526.2297297297297
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0083.JPG;8688;5792;88;11836429;290.65909090909093;453.54545454545456
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0084.JPG;8688;5792;35;5243175;335.7142857142857;440.9714285714286
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0085.JPG;8688;5792;80;12554562;295.4;493.7375
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0086.JPG;8688;5792;53;6866548;246.0188679245283;478.07547169811323
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0087.JPG;8688;5792;53;6027821;252.39622641509433;427.07547169811323
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0088.JPG;8688;5792;206;23762384;254.83009708737865;429.4126213592233
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0089.JPG;8688;5792;238;28186675;244.99159663865547;440.93697478991595
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0090.JPG;8688;5792;241;28858446;249.0207468879668;443.57676348547716
YOLO;coleo_lepido.pt;Col_Box_Coleo/;0.5;0;2000;1000;Cetoniinae_drawer_0091.JPG;8688;5792;264;31708229;249.47348484848484;450.54924242424244
